VCF0004,VCF0301,VCF0303,VCF0305,VCF0311,VCF0312,VCF0803,VCF0218,VCF0224,VCF0723,VCF0503,VCF0504,VCF9265,VCF0806,VCF0809,VCF0839,VCF9049,VCF0834,VCF0838,VCF0876a,VCF0110,VCF0105a,VCF0113,VCF0310,VCF0130,VCF0050a,VCF0050b,VCF9255,VCF0729,VCF9036,VCF0104
2012,1,1,4,2,NA,1,97,0,3,2,7,1,1,1,7,1,NA,4,NA,1,1,2,3,5,2,2,1,2,NA,2
2012,7,3,4,2,NA,6,40,85,1,2,6,2,6,5,3,1,NA,3,1,4,1,2,2,1,2,3,2,1,NA,2
2012,5,3,2,1,NA,4,50,50,1,2,6,2,3,7,4,1,NA,4,1,3,1,2,1,5,4,3,2,1,NA,1
2012,4,2,1,1,NA,9,15,15,1,3,6,2,1,1,4,2,NA,2,NA,2,6,2,2,5,4,5,4,NA,NA,2
2012,1,1,4,2,NA,2,85,30,2,2,6,1,4,3,5,2,NA,4,2,NA,1,2,3,5,2,2,2,2,NA,2
2012,1,1,4,2,NA,3,97,40,2,2,6,2,3,2,6,2,NA,1,1,3,5,2,2,1,4,4,1,NA,NA,2
2012,2,1,3,2,NA,9,85,60,1,NA,NA,2,2,2,3,1,NA,2,7,2,5,2,2,5,5,5,2,NA,NA,1
2012,2,1,3,2,NA,6,70,70,2,4,3,2,3,1,5,2,NA,3,1,3,3,2,2,3,4,5,2,2,NA,2
2012,3,1,2,2,NA,4,70,0,3,2,7,2,4,4,4,1,NA,2,2,3,5,2,3,4,3,5,2,NA,NA,1
2012,1,1,4,2,NA,4,70,30,1,3,7,2,3,4,5,1,NA,3,NA,2,5,2,2,3,3,3,1,2,NA,1
2012,4,2,1,2,NA,4,0,0,1,2,6,2,5,4,3,3,NA,4,1,3,1,2,3,5,1,2,3,2,NA,1
2012,1,1,4,2,NA,9,97,0,1,NA,NA,2,9,1,7,1,NA,2,5,2,5,2,3,5,5,5,4,NA,NA,2
2012,6,3,3,2,NA,5,30,60,1,2,7,2,7,6,2,1,NA,4,NA,3,1,2,2,2,2,2,3,2,NA,2
2012,2,1,3,2,NA,4,85,70,3,1,7,2,6,7,6,3,NA,4,NA,4,5,2,2,NA,2,3,2,2,NA,2
2012,5,3,2,2,NA,5,40,95,2,2,3,2,4,4,5,1,NA,3,NA,3,1,2,3,1,2,3,2,1,NA,2
2012,4,2,1,1,NA,9,60,50,1,4,4,2,7,7,2,1,NA,2,NA,2,1,2,2,4,5,5,NA,NA,NA,2
2012,7,3,4,2,NA,9,30,60,1,3,6,2,6,5,9,1,NA,2,2,2,1,2,3,5,3,3,NA,2,NA,1
2012,2,1,3,2,NA,3,80,50,3,3,6,2,7,4,4,3,NA,4,NA,2,1,2,1,5,4,3,2,1,NA,1
2012,1,1,4,2,NA,2,70,0,1,2,7,1,1,4,6,2,NA,4,NA,4,5,2,3,5,1,2,2,2,NA,1
2012,4,2,1,1,NA,9,60,20,NA,NA,NA,2,1,9,9,1,NA,1,NA,2,1,2,1,2,5,NA,NA,NA,NA,1
2012,1,1,4,2,NA,2,70,0,1,2,7,2,2,4,5,2,NA,4,NA,4,1,2,3,5,1,3,1,2,NA,1
2012,4,2,1,1,NA,4,NA,NA,1,4,4,2,6,6,4,2,NA,3,7,2,4,2,1,5,4,4,2,NA,NA,1
2012,7,3,4,2,NA,2,1,97,1,1,2,NA,5,4,7,1,NA,3,NA,4,1,2,3,4,3,3,2,2,NA,2
2012,2,1,3,2,NA,3,85,30,1,2,7,2,2,6,4,2,NA,4,2,4,1,2,2,4,2,3,2,2,NA,1
2012,2,1,3,2,NA,9,85,30,2,5,2,2,1,1,9,1,NA,1,1,2,2,2,2,3,3,4,4,NA,NA,2
2012,5,3,2,2,NA,6,60,5,2,4,3,2,3,3,9,1,NA,2,1,3,1,2,2,5,3,4,3,NA,NA,2
2012,6,3,3,1,NA,5,35,45,2,2,6,2,3,5,2,2,NA,4,NA,3,6,2,1,5,2,2,3,2,NA,1
2012,5,3,2,1,NA,4,0,0,1,2,6,2,4,6,4,2,NA,3,NA,2,6,2,2,5,3,2,2,1,NA,1
2012,7,3,4,2,NA,7,15,60,3,2,5,1,6,7,1,2,NA,2,NA,2,1,2,3,5,2,1,1,2,NA,1
2012,7,3,4,2,NA,6,30,70,5,2,5,1,5,6,2,1,NA,2,NA,3,1,2,2,3,3,2,2,2,NA,2
2012,3,1,2,2,NA,9,70,40,NA,2,6,2,4,3,6,1,NA,3,1,2,1,2,2,5,4,NA,NA,NA,NA,2
2012,2,1,3,2,NA,5,40,0,2,NA,NA,2,1,2,4,1,NA,4,NA,2,1,1,2,3,2,3,2,NA,NA,1
2012,5,3,2,2,NA,5,40,40,2,1,6,2,4,5,3,2,NA,4,1,3,2,1,2,5,2,1,2,NA,NA,1
2012,1,1,4,2,NA,9,85,0,2,NA,NA,2,6,4,5,1,NA,4,2,3,2,1,3,1,2,2,2,2,NA,2
2012,6,3,3,2,NA,4,60,60,3,1,6,1,5,6,3,2,NA,3,NA,2,1,1,2,4,1,2,1,2,NA,2
2012,7,3,4,2,NA,9,30,70,2,2,5,2,6,3,9,2,NA,2,NA,4,1,1,1,2,3,3,3,NA,NA,2
2012,3,1,2,1,NA,9,50,50,2,5,3,2,9,1,9,8,NA,3,7,3,6,1,1,5,4,3,4,NA,NA,1
2012,4,2,1,2,NA,4,50,50,2,3,7,1,2,5,9,1,NA,3,7,2,1,1,3,3,2,3,2,1,NA,2
2012,6,3,3,2,NA,4,40,60,2,6,4,1,6,5,3,1,NA,3,NA,2,1,1,2,4,2,1,1,1,NA,1
2012,7,3,4,2,NA,6,30,85,2,2,6,1,4,5,4,1,NA,3,5,4,1,1,3,1,1,3,3,NA,NA,2
2012,7,3,4,2,NA,5,15,70,1,2,5,2,7,4,4,2,NA,2,5,3,1,1,3,5,2,3,2,2,NA,2
2012,6,3,3,2,NA,9,40,85,2,3,4,2,4,4,4,3,NA,2,NA,2,1,1,2,4,2,3,2,1,NA,1
2012,7,3,4,2,NA,7,0,97,3,1,7,1,7,7,5,2,NA,2,1,2,1,1,3,2,1,1,3,2,NA,1
2012,3,1,2,1,NA,2,60,50,2,2,6,2,2,6,3,1,NA,4,1,3,1,1,1,5,1,1,2,1,NA,1
2012,1,1,4,2,NA,9,97,30,2,3,7,2,1,4,7,1,NA,4,NA,3,2,1,1,1,1,1,3,NA,NA,2
2012,2,1,3,2,NA,4,85,40,2,3,7,1,5,4,4,1,NA,4,2,4,2,1,3,4,1,1,2,2,NA,1
2012,1,1,4,2,NA,9,97,0,NA,4,NA,2,1,3,5,2,NA,4,7,3,2,1,3,1,1,NA,NA,NA,NA,2
2012,1,1,4,2,NA,9,60,30,2,6,7,2,2,4,9,1,NA,4,NA,2,2,1,3,3,1,3,1,1,NA,2
2012,1,1,4,2,NA,9,70,0,3,5,2,2,3,3,9,1,NA,4,NA,3,2,1,2,4,1,1,3,2,NA,2
2012,1,1,4,2,NA,9,97,0,3,NA,1,1,9,6,7,1,NA,2,NA,2,2,1,2,3,2,3,1,NA,NA,2
2012,1,1,4,2,NA,3,97,30,2,2,7,1,1,1,5,1,NA,4,NA,4,2,1,2,3,1,1,2,2,NA,2
2012,5,3,2,2,NA,6,40,60,1,3,5,2,6,6,3,1,NA,3,NA,4,5,1,3,3,1,1,2,2,NA,1
2012,2,1,3,2,NA,3,60,40,5,2,6,1,3,4,4,2,NA,4,NA,4,1,1,3,3,1,1,2,2,NA,2
2012,1,1,4,2,NA,9,60,50,NA,NA,NA,1,9,1,7,1,NA,2,NA,1,2,1,3,3,3,NA,NA,NA,NA,2
2012,2,1,3,2,NA,4,85,60,1,3,6,2,3,3,4,1,NA,4,1,2,1,1,3,4,3,3,2,2,NA,2
2012,1,1,4,2,NA,7,85,60,2,2,6,2,7,7,1,1,NA,4,2,2,1,1,1,5,2,2,3,2,NA,1
2012,2,1,3,2,NA,9,85,0,1,6,1,2,1,9,9,1,NA,4,NA,NA,1,1,2,3,3,3,4,1,NA,1
2012,5,3,2,2,NA,6,50,50,1,1,6,2,6,4,3,1,NA,4,NA,4,1,1,3,1,1,3,2,NA,NA,2
2012,1,1,4,2,NA,9,70,0,1,4,1,1,4,4,4,1,NA,4,NA,3,1,1,3,2,1,1,2,2,NA,1
2012,3,1,2,2,NA,9,85,30,1,4,6,2,1,4,5,1,NA,3,NA,4,1,1,1,5,3,2,1,NA,NA,1
2012,1,1,4,1,NA,2,97,0,NA,2,7,1,1,1,7,2,NA,4,NA,1,5,1,2,1,4,NA,NA,NA,NA,1
2012,2,1,3,2,NA,2,50,50,1,3,1,2,1,3,7,1,NA,3,NA,2,1,1,3,3,2,3,1,1,NA,1
2012,7,3,4,2,NA,7,50,60,1,2,5,1,7,7,2,2,NA,4,NA,2,1,1,3,5,1,3,3,NA,NA,1
2012,2,1,3,2,NA,9,70,30,NA,3,7,2,2,5,4,2,NA,4,NA,4,1,1,3,5,4,NA,NA,NA,NA,1
2012,3,1,2,2,NA,5,50,50,1,7,1,2,3,3,5,1,NA,3,NA,3,1,1,1,1,4,3,2,1,NA,2
2012,1,1,4,2,NA,4,70,15,1,3,7,2,4,4,9,1,NA,4,NA,2,3,1,2,5,3,3,2,2,NA,2
2012,4,2,1,2,NA,9,70,50,1,3,5,2,2,1,6,1,NA,2,1,2,5,1,2,2,5,5,2,NA,NA,1
2012,5,3,2,1,NA,3,50,50,1,2,7,2,6,6,5,1,NA,4,NA,3,1,1,2,5,3,3,2,1,NA,2
2012,1,1,4,2,NA,2,85,40,2,2,6,2,2,4,4,2,NA,1,NA,4,1,1,3,1,3,3,2,2,NA,1
2012,3,1,2,2,NA,3,70,15,4,3,7,2,4,4,5,2,NA,4,1,3,1,1,3,5,2,2,2,2,NA,2
2012,1,1,4,2,NA,3,97,30,2,1,7,2,1,4,5,1,NA,4,1,4,5,1,1,4,3,3,2,NA,NA,2
2012,4,2,1,2,NA,4,85,50,2,3,4,2,1,6,4,3,NA,3,1,3,3,1,1,4,4,5,2,2,NA,2
2012,3,1,2,2,NA,4,60,30,2,2,6,2,3,4,4,2,NA,3,NA,4,1,1,2,4,4,3,2,NA,NA,2
2012,4,2,1,2,NA,9,50,50,1,3,6,2,3,6,5,1,NA,4,1,3,1,1,2,2,3,3,2,NA,NA,2
2012,5,3,2,2,NA,7,40,50,3,2,5,1,5,6,3,2,NA,2,NA,2,1,1,3,2,1,2,2,2,NA,2
2012,1,1,4,2,NA,9,85,50,1,6,NA,2,1,1,7,2,NA,2,NA,2,2,1,2,3,4,4,2,2,NA,2
2012,3,1,2,2,NA,2,85,40,1,2,5,2,3,4,5,1,NA,4,7,3,2,1,3,2,3,3,2,1,NA,2
2012,5,3,2,2,NA,5,30,70,1,2,6,2,5,5,3,1,NA,4,1,3,6,1,3,4,2,2,2,2,NA,1
2012,5,3,2,2,NA,4,60,70,2,3,6,2,6,4,3,1,NA,4,1,2,1,1,2,5,2,3,2,2,NA,1
2012,1,1,4,2,NA,4,70,50,1,4,6,1,3,5,4,1,NA,4,4,4,1,1,2,5,1,2,2,2,NA,1
2012,5,3,2,2,NA,5,30,60,2,2,6,2,5,4,2,2,NA,4,2,2,1,1,2,5,2,3,2,2,NA,1
2012,6,3,3,1,NA,4,60,40,1,2,7,2,4,6,3,2,NA,3,2,4,1,1,2,1,2,3,3,2,NA,2
2012,6,3,3,2,NA,3,60,85,2,5,6,2,5,6,1,3,NA,3,NA,3,1,1,2,3,3,3,3,NA,NA,1
2012,1,1,4,2,NA,5,60,50,4,3,5,1,4,NA,4,2,NA,4,NA,4,2,1,3,2,3,3,2,2,NA,2
2012,6,3,3,2,NA,9,60,85,2,6,4,1,5,3,3,1,NA,2,NA,3,5,1,2,2,2,3,2,1,NA,1
2012,1,1,4,2,NA,2,97,40,2,2,7,2,3,3,5,1,NA,2,1,3,2,2,3,5,3,3,3,2,NA,2
2012,2,1,3,2,NA,4,70,0,2,2,7,1,4,4,5,1,NA,4,NA,3,6,2,2,1,2,2,1,2,NA,2
2012,1,1,4,2,NA,2,97,15,5,1,7,1,3,3,7,1,NA,3,2,4,2,2,3,1,2,3,1,2,NA,2
2012,2,1,3,2,NA,4,70,50,1,1,4,2,1,1,5,2,NA,4,2,1,5,2,1,5,2,4,2,NA,NA,1
2012,7,3,4,2,NA,4,30,85,2,2,6,NA,6,5,3,1,NA,1,7,3,1,2,2,1,3,3,2,NA,NA,2
2012,7,3,4,2,NA,6,40,70,1,2,6,2,5,5,3,2,NA,2,1,4,1,2,2,2,3,4,1,1,NA,2
2012,4,2,1,1,NA,4,50,50,1,5,6,2,4,4,4,1,NA,2,4,1,1,2,1,5,4,5,3,NA,NA,2
2012,4,2,1,1,NA,5,70,60,1,3,3,2,1,9,7,1,NA,4,NA,2,1,2,2,4,2,3,4,2,NA,1
2012,2,1,3,2,NA,6,60,50,1,4,3,NA,5,3,5,1,NA,2,2,2,1,2,2,1,4,3,2,2,NA,2
2012,1,1,4,2,NA,1,85,30,2,2,7,1,2,3,5,2,NA,4,1,3,1,2,3,3,1,3,2,2,NA,2
2012,4,2,1,1,NA,9,50,50,NA,5,5,2,5,3,9,1,NA,3,1,2,1,2,2,5,4,NA,NA,NA,NA,2
2012,2,1,3,2,NA,4,85,15,3,2,7,1,9,4,3,1,NA,4,4,3,1,2,3,5,2,2,2,1,NA,1
2012,3,1,2,1,NA,4,NA,NA,1,NA,NA,2,9,9,5,1,NA,2,1,2,1,2,2,5,4,5,2,NA,NA,2
2012,4,2,1,1,NA,9,50,50,1,NA,NA,2,9,7,4,1,NA,4,2,2,1,2,1,5,5,5,2,NA,NA,2
2012,2,1,3,2,NA,4,70,40,2,1,7,1,4,4,4,2,NA,2,NA,2,1,2,3,1,3,2,1,2,NA,2
2012,NA,NA,NA,NA,NA,4,65,65,1,NA,NA,2,3,5,9,2,NA,1,1,4,1,2,1,3,3,3,1,2,NA,1
2012,2,1,3,1,NA,6,50,0,1,4,2,2,1,1,7,1,NA,2,NA,1,5,2,1,3,4,5,2,NA,NA,2
2012,3,1,2,1,NA,4,60,40,1,7,1,2,7,5,2,1,NA,1,NA,3,1,2,1,4,3,3,3,NA,NA,1
2012,5,3,2,2,NA,6,15,60,4,1,3,1,6,7,1,2,NA,1,NA,4,1,2,2,1,3,3,2,1,NA,2
2012,4,2,1,2,NA,9,0,0,1,2,2,2,9,9,7,2,NA,3,1,2,6,2,1,5,4,4,4,NA,NA,2
2012,6,3,3,1,NA,3,50,60,1,3,5,2,7,7,1,2,NA,4,1,4,1,2,1,5,3,3,2,2,NA,1
2012,1,1,4,2,NA,2,55,0,2,4,5,2,2,4,5,1,NA,4,1,2,1,2,3,4,2,3,2,2,NA,1
2012,3,1,2,1,NA,9,50,50,1,3,3,2,1,5,2,1,NA,4,NA,2,6,2,1,5,4,4,3,NA,NA,1
2012,7,3,4,2,NA,6,0,97,5,2,5,2,4,4,3,1,NA,2,1,4,1,2,2,1,3,3,2,2,NA,1
2012,5,3,2,2,NA,4,25,25,2,2,7,2,5,5,2,1,NA,4,7,4,1,2,1,4,2,1,2,2,NA,1
2012,7,3,4,2,NA,6,15,85,1,2,6,1,6,5,2,2,NA,1,NA,4,1,2,3,3,3,1,2,2,NA,2
2012,6,3,3,2,NA,5,50,60,1,2,7,2,7,5,3,2,NA,3,NA,4,1,2,3,3,1,1,1,2,NA,1
2012,6,3,3,1,NA,5,50,70,1,1,6,2,2,5,5,2,NA,2,1,3,1,2,2,1,3,3,3,2,NA,2
2012,5,3,2,1,NA,9,40,85,1,NA,NA,2,4,4,9,1,NA,4,1,3,1,2,1,4,1,3,2,NA,NA,1
2012,1,1,4,2,NA,2,90,2,1,3,6,2,5,6,4,2,NA,4,1,3,1,2,3,5,1,1,2,2,NA,1
2012,3,1,2,2,NA,3,60,70,2,2,6,2,6,5,5,3,NA,4,1,2,1,2,2,5,2,3,3,1,NA,2
2012,5,3,2,2,NA,4,70,60,1,3,6,2,6,6,4,1,NA,4,1,4,1,2,3,2,2,2,2,2,NA,2
2012,3,1,2,2,NA,3,50,50,1,3,6,1,2,4,5,1,NA,2,NA,4,1,2,2,1,2,3,2,2,NA,1
2012,7,3,4,2,NA,6,40,70,1,3,7,1,3,4,4,2,NA,4,2,4,1,2,3,4,1,1,1,2,NA,1
2012,6,3,3,1,NA,9,40,60,1,6,2,2,3,1,3,2,NA,4,2,2,6,2,1,4,4,3,2,NA,NA,1
2012,3,1,2,1,NA,4,60,60,NA,4,5,2,7,9,9,2,NA,3,NA,2,1,2,1,2,3,NA,NA,NA,NA,2
2012,5,3,2,2,NA,6,30,40,1,2,5,2,3,6,2,2,NA,4,NA,3,1,2,2,5,2,2,3,2,NA,2
2012,4,2,1,2,NA,9,50,60,1,2,5,2,5,6,1,2,NA,4,NA,2,1,2,2,5,3,3,2,2,NA,1
2012,2,1,3,2,NA,2,60,15,2,1,7,2,4,3,2,1,NA,3,NA,4,1,2,1,2,2,2,2,NA,NA,1
2012,2,1,3,2,NA,9,85,40,2,6,6,2,7,7,9,2,NA,3,1,2,1,2,2,2,2,3,1,2,NA,1
2012,6,3,3,2,NA,6,60,70,1,2,7,2,7,5,3,2,NA,4,1,4,1,2,3,5,2,2,1,2,NA,1
2012,5,3,2,2,NA,9,70,60,1,4,4,2,5,5,1,1,NA,4,1,2,1,2,2,5,3,3,2,NA,NA,2
2012,1,1,4,2,NA,3,70,30,3,3,6,NA,2,4,6,1,NA,4,1,2,1,2,3,5,2,3,2,2,NA,2
2012,5,3,2,1,NA,4,40,60,1,3,5,2,5,7,4,1,NA,4,NA,3,1,2,2,4,3,2,1,1,NA,2
2012,2,1,3,2,NA,4,70,60,1,NA,NA,2,9,9,5,1,NA,4,NA,4,1,2,1,4,3,3,2,2,NA,2
2012,NA,NA,NA,2,NA,9,60,60,3,NA,NA,2,9,4,NA,2,NA,4,NA,3,1,2,3,4,3,3,2,2,NA,1
2012,5,3,2,2,NA,9,40,30,1,4,4,2,4,6,3,2,NA,4,1,2,1,2,2,5,3,3,3,1,NA,1
2012,1,1,4,2,NA,9,85,60,1,5,2,2,4,9,9,2,NA,3,NA,3,1,2,1,5,3,3,2,NA,NA,1
2012,2,1,3,2,NA,9,15,85,1,2,6,2,1,2,9,1,NA,3,NA,2,5,2,3,3,4,4,2,NA,NA,2
2012,1,1,4,2,NA,9,70,40,2,NA,NA,2,3,4,9,2,NA,4,1,3,1,2,3,4,2,3,2,1,NA,1
2012,3,1,2,1,NA,9,85,15,1,5,2,2,4,4,6,1,NA,4,NA,3,2,2,1,NA,3,5,2,NA,NA,2
2012,3,1,2,2,NA,9,50,50,2,3,6,2,5,5,4,2,NA,4,2,4,1,2,2,5,1,1,2,2,NA,1
2012,6,3,3,2,NA,5,40,60,1,2,7,2,5,5,3,1,NA,2,NA,4,1,2,2,4,2,3,2,2,NA,2
2012,6,3,3,1,NA,5,30,60,NA,2,6,2,9,3,4,2,NA,2,NA,4,1,2,1,2,2,NA,NA,NA,NA,2
2012,7,3,4,2,NA,1,0,97,2,1,7,2,1,7,5,2,NA,3,NA,3,5,2,3,3,5,4,1,2,NA,2
2012,4,2,1,1,NA,9,50,50,1,4,4,2,9,9,5,1,NA,4,NA,2,2,2,1,4,5,4,2,NA,NA,2
2012,5,3,2,1,NA,9,50,50,1,NA,NA,2,1,1,9,2,NA,4,1,3,1,2,2,5,3,5,2,NA,NA,2
2012,5,3,2,1,NA,9,60,70,1,6,6,2,9,9,9,1,NA,1,2,2,1,2,2,1,4,4,2,NA,NA,1
2012,3,1,2,2,NA,1,60,15,1,4,6,2,1,1,7,1,NA,4,1,3,1,1,2,5,3,3,3,NA,NA,2
2012,4,2,1,2,NA,4,0,30,4,1,6,2,6,7,1,3,NA,2,5,4,1,1,3,5,1,1,4,2,NA,1
2012,3,1,2,1,NA,3,70,50,1,6,2,2,3,3,3,2,NA,2,NA,3,1,1,2,5,3,3,2,NA,NA,1
2012,6,3,3,2,NA,5,40,40,2,1,7,2,7,5,2,3,NA,2,1,4,1,1,2,2,1,1,1,2,NA,1
2012,1,1,4,2,NA,3,70,30,3,3,6,2,3,1,5,2,NA,4,NA,4,1,1,3,5,1,1,2,2,NA,1
2012,5,3,2,1,NA,5,40,60,1,3,5,2,7,6,1,3,NA,2,NA,4,1,1,3,5,1,1,2,2,NA,2
2012,3,1,2,2,NA,4,70,40,1,2,7,2,5,4,5,2,NA,4,1,4,1,1,2,5,1,1,2,2,NA,1
2012,4,2,1,1,NA,9,85,70,1,1,5,2,4,4,9,1,NA,2,1,4,3,2,1,1,3,3,2,NA,NA,1
2012,4,2,1,1,NA,9,50,50,1,NA,NA,2,1,1,7,1,NA,2,1,2,6,2,1,5,5,5,NA,NA,NA,2
2012,1,1,4,2,NA,9,70,0,2,5,1,2,1,7,1,1,NA,4,NA,2,2,2,3,1,2,2,1,1,NA,1
2012,5,3,2,2,NA,9,50,50,NA,NA,NA,2,2,4,9,2,NA,2,1,2,1,2,2,5,2,NA,NA,NA,NA,2
2012,2,1,3,2,NA,4,60,50,1,4,3,2,5,5,3,1,NA,4,1,3,1,2,2,3,3,3,2,2,NA,2
2012,6,3,3,2,NA,5,30,40,1,1,7,2,5,5,3,3,NA,4,1,4,1,2,3,4,1,1,2,NA,NA,1
2012,7,3,4,2,NA,6,15,70,5,2,5,1,9,5,9,2,NA,3,1,4,1,2,3,3,1,1,2,2,NA,1
2012,2,1,3,1,NA,3,70,30,1,2,6,2,3,4,5,1,NA,4,NA,3,1,2,1,5,2,1,2,1,NA,2
2012,3,1,2,1,NA,4,50,50,1,NA,NA,2,9,5,4,8,NA,3,NA,2,1,2,2,5,4,4,2,NA,NA,2
2012,1,1,4,2,NA,3,85,40,2,5,3,2,5,5,4,1,NA,2,NA,3,1,2,3,1,3,3,2,2,NA,1
2012,4,2,1,2,NA,9,50,50,1,NA,NA,2,3,2,3,1,NA,3,1,2,1,2,2,5,3,4,2,NA,NA,2
2012,6,3,3,2,NA,5,15,60,1,1,7,1,6,6,3,1,NA,3,1,4,1,2,2,1,2,2,2,2,NA,2
2012,7,3,4,2,NA,7,0,85,NA,1,7,2,7,7,4,1,NA,4,2,2,1,2,2,5,2,NA,NA,NA,NA,2
2012,4,2,1,2,NA,9,10,50,1,3,3,2,3,6,4,1,NA,4,1,3,1,2,2,3,4,5,4,NA,NA,2
2012,3,1,2,2,NA,2,60,15,1,3,7,2,1,6,4,1,NA,4,NA,3,6,2,2,5,2,2,2,2,NA,1
2012,7,3,4,2,NA,5,30,70,2,1,4,2,7,4,9,1,NA,3,NA,2,1,2,3,3,4,5,3,NA,NA,2
2012,5,3,2,1,NA,9,50,40,NA,3,3,2,2,9,2,1,NA,2,1,2,1,2,2,2,3,NA,NA,NA,NA,2
2012,1,1,4,2,NA,2,40,40,2,2,7,2,5,4,5,2,NA,4,1,4,1,2,3,5,3,3,2,2,NA,2
2012,5,3,2,2,NA,5,40,40,2,2,6,2,5,6,3,1,NA,3,1,4,1,2,3,5,1,1,2,2,NA,1
2012,3,1,2,2,NA,4,70,30,2,3,7,2,4,4,4,2,NA,4,NA,3,1,2,3,4,2,2,2,2,NA,1
2012,5,3,2,2,NA,9,30,70,4,1,6,1,6,4,3,1,NA,4,NA,2,1,2,3,5,1,3,2,NA,NA,2
2012,5,3,2,2,NA,5,30,60,1,2,6,2,5,6,2,2,NA,4,NA,4,1,2,2,5,1,3,2,2,NA,1
2012,1,1,4,2,NA,9,60,40,2,4,3,1,4,5,3,1,NA,4,NA,4,1,2,3,5,3,3,2,NA,NA,2
2012,3,1,2,2,NA,4,85,15,1,2,7,2,2,4,4,2,NA,4,NA,2,1,2,3,5,3,2,3,2,NA,1
2012,1,1,4,2,NA,1,85,0,3,2,7,1,4,4,3,2,NA,4,2,2,1,2,3,5,2,2,2,2,NA,1
2012,3,1,2,2,NA,4,50,15,1,3,7,2,2,4,9,1,NA,4,2,2,1,2,2,5,3,3,1,2,NA,1
2012,5,3,2,2,NA,5,40,40,2,2,6,2,5,7,2,2,NA,4,NA,4,1,2,3,5,1,2,3,1,NA,1
2012,4,2,1,2,NA,5,40,40,1,2,6,2,4,5,4,2,NA,3,NA,4,3,2,2,5,3,2,2,2,NA,1
2012,4,2,1,2,NA,9,50,50,1,3,2,2,1,9,5,1,NA,4,4,2,1,2,2,5,5,5,2,NA,NA,2
2012,5,3,2,2,NA,6,30,70,2,2,5,2,7,6,1,2,NA,3,4,4,1,2,3,2,1,1,2,2,NA,1
2012,3,1,2,2,NA,2,60,40,2,3,7,2,4,6,2,2,NA,4,1,4,1,2,2,5,3,3,2,NA,NA,1
2012,3,1,2,2,NA,4,60,50,NA,6,NA,2,3,5,4,2,NA,4,NA,3,2,2,2,5,4,NA,NA,NA,NA,1
2012,3,1,2,2,NA,9,70,40,2,6,2,2,5,9,4,1,NA,4,NA,3,1,2,2,5,5,5,2,1,NA,2
2012,1,1,4,2,NA,2,60,15,2,3,6,1,7,4,6,1,NA,1,NA,2,1,2,3,5,1,2,4,2,NA,1
2012,3,1,2,2,NA,2,70,15,2,1,7,2,1,4,4,1,NA,3,1,2,1,2,3,5,3,3,2,2,NA,1
2012,3,1,2,1,NA,3,60,30,2,2,6,2,6,4,5,1,NA,4,NA,3,1,2,2,5,3,4,2,1,NA,2
2012,3,1,2,2,NA,4,70,50,4,4,4,2,2,3,3,1,NA,4,NA,3,1,2,3,5,3,2,2,2,NA,1
2012,1,1,4,2,NA,5,85,0,2,5,2,1,5,4,4,1,NA,4,1,3,1,2,2,5,3,4,2,2,NA,2
2012,4,2,1,2,NA,9,50,50,1,4,4,2,4,3,9,1,NA,2,4,2,1,2,1,5,4,5,2,NA,NA,2
2012,1,1,4,2,NA,9,97,0,2,4,4,2,7,9,9,1,NA,4,NA,2,1,2,3,5,5,5,2,2,NA,2
2012,4,2,1,2,NA,4,50,50,1,3,6,2,4,4,5,1,NA,2,2,4,1,2,3,5,2,2,1,1,NA,2
2012,3,1,2,1,NA,9,50,50,1,4,4,2,9,9,7,1,NA,4,NA,2,1,2,2,5,5,3,2,1,NA,2
2012,2,1,3,2,NA,2,85,15,2,2,7,2,2,2,6,1,NA,4,NA,3,1,2,2,4,2,2,1,2,NA,1
2012,6,3,3,2,NA,4,50,60,2,2,5,1,4,5,3,1,NA,3,1,3,1,2,3,1,3,2,3,NA,NA,2
2012,7,3,4,2,NA,6,25,65,1,2,5,1,6,7,2,3,NA,1,1,4,1,2,2,1,3,3,2,2,NA,2
2012,2,1,3,1,NA,4,60,50,1,4,4,2,3,3,5,2,NA,4,NA,3,1,2,2,4,3,3,2,2,NA,2
2012,5,3,2,2,NA,5,60,70,NA,3,5,2,7,4,4,2,NA,2,NA,2,1,2,2,5,3,NA,NA,NA,NA,2
2012,3,1,2,2,NA,2,70,0,1,4,7,2,3,2,6,2,NA,4,NA,4,1,2,3,5,2,2,3,2,NA,1
2012,1,1,4,2,NA,2,85,0,2,3,7,1,1,3,6,2,NA,4,NA,4,1,2,3,2,1,1,2,2,NA,1
2012,1,1,4,2,NA,2,85,15,3,2,7,2,4,4,5,2,NA,4,NA,4,1,2,2,3,2,2,2,2,NA,2
2012,5,3,2,2,NA,6,40,60,1,3,5,1,5,5,3,2,NA,1,2,4,1,2,1,1,3,3,1,1,NA,2
2012,5,3,2,1,NA,3,40,70,2,3,5,1,9,6,2,1,NA,4,4,4,1,2,1,5,4,3,1,NA,NA,2
2012,2,1,3,2,NA,4,97,40,1,6,3,2,1,1,6,1,NA,1,4,3,5,2,1,5,3,4,3,2,NA,2
2012,2,1,3,2,NA,4,97,15,1,5,4,2,1,5,5,1,NA,2,1,3,1,2,1,5,4,4,2,NA,NA,2
2012,4,2,1,2,NA,4,50,50,1,2,6,1,3,4,9,2,NA,4,2,4,1,2,2,1,3,3,2,2,NA,2
